,protocol,date,star_count
7627,Monero,2015-09-07,0.0
7628,Monero,2015-09-08,0.0
7629,Monero,2015-09-09,2.0
7630,Monero,2015-09-10,0.0
7631,Monero,2015-09-11,0.0
7632,Monero,2015-09-12,0.0
7633,Monero,2015-09-13,0.0
7634,Monero,2015-09-14,0.0
7635,Monero,2015-09-15,0.0
7636,Monero,2015-09-16,2.0
7637,Monero,2015-09-17,0.0
7638,Monero,2015-09-18,0.0
7639,Monero,2015-09-19,0.0
7640,Monero,2015-09-20,2.0
7641,Monero,2015-09-21,0.0
7642,Monero,2015-09-22,2.0
7643,Monero,2015-09-23,0.0
7644,Monero,2015-09-24,0.0
7645,Monero,2015-09-25,0.0
7646,Monero,2015-09-26,0.0
7647,Monero,2015-09-27,0.0
7648,Monero,2015-09-28,0.0
7649,Monero,2015-09-29,0.0
7650,Monero,2015-09-30,0.0
7651,Monero,2015-10-01,0.0
7652,Monero,2015-10-02,2.0
7653,Monero,2015-10-03,0.0
7654,Monero,2015-10-04,0.0
7655,Monero,2015-10-05,0.0
7656,Monero,2015-10-06,0.0
7657,Monero,2015-10-07,0.0
7658,Monero,2015-10-08,0.0
7659,Monero,2015-10-09,0.0
7660,Monero,2015-10-10,0.0
7661,Monero,2015-10-11,2.0
7662,Monero,2015-10-12,0.0
7663,Monero,2015-10-13,0.0
7664,Monero,2015-10-14,0.0
7665,Monero,2015-10-15,0.0
7666,Monero,2015-10-16,0.0
7667,Monero,2015-10-17,0.0
7668,Monero,2015-10-18,0.0
7669,Monero,2015-10-19,0.0
7670,Monero,2015-10-20,0.0
7671,Monero,2015-10-21,0.0
7672,Monero,2015-10-22,0.0
7673,Monero,2015-10-23,0.0
7674,Monero,2015-10-24,0.0
7675,Monero,2015-10-25,0.0
7676,Monero,2015-10-26,0.0
7677,Monero,2015-10-27,0.0
7678,Monero,2015-10-28,0.0
7679,Monero,2015-10-29,0.0
7680,Monero,2015-10-30,0.0
7681,Monero,2015-10-31,0.0
7682,Monero,2015-11-01,0.0
7683,Monero,2015-11-02,0.0
7684,Monero,2015-11-03,0.0
7685,Monero,2015-11-04,0.0
7686,Monero,2015-11-05,2.0
7687,Monero,2015-11-06,0.0
7688,Monero,2015-11-07,0.0
7689,Monero,2015-11-08,0.0
7690,Monero,2015-11-09,0.0
7691,Monero,2015-11-10,0.0
7692,Monero,2015-11-11,4.0
7693,Monero,2015-11-12,0.0
7694,Monero,2015-11-13,0.0
7695,Monero,2015-11-14,0.0
7696,Monero,2015-11-15,0.0
7697,Monero,2015-11-16,0.0
7698,Monero,2015-11-17,0.0
7699,Monero,2015-11-18,0.0
7700,Monero,2015-11-19,0.0
7701,Monero,2015-11-20,2.0
7702,Monero,2015-11-21,0.0
7703,Monero,2015-11-22,0.0
7704,Monero,2015-11-23,0.0
7705,Monero,2015-11-24,0.0
7706,Monero,2015-11-25,0.0
7707,Monero,2015-11-26,0.0
7708,Monero,2015-11-27,0.0
7709,Monero,2015-11-28,0.0
7710,Monero,2015-11-29,0.0
7711,Monero,2015-11-30,0.0
7712,Monero,2015-12-01,0.0
7713,Monero,2015-12-02,0.0
7714,Monero,2015-12-03,0.0
7715,Monero,2015-12-04,0.0
7716,Monero,2015-12-05,0.0
7717,Monero,2015-12-06,0.0
7718,Monero,2015-12-07,0.0
7719,Monero,2015-12-08,0.0
7720,Monero,2015-12-09,0.0
7721,Monero,2015-12-10,0.0
7722,Monero,2015-12-11,0.0
7723,Monero,2015-12-12,0.0
7724,Monero,2015-12-13,0.0
7725,Monero,2015-12-14,0.0
7726,Monero,2015-12-15,2.0
7727,Monero,2015-12-16,0.0
7728,Monero,2015-12-17,0.0
7729,Monero,2015-12-18,0.0
7730,Monero,2015-12-19,0.0
7731,Monero,2015-12-20,4.0
7732,Monero,2015-12-21,0.0
7733,Monero,2015-12-22,2.0
7734,Monero,2015-12-23,0.0
7735,Monero,2015-12-24,0.0
7736,Monero,2015-12-25,0.0
7737,Monero,2015-12-26,0.0
7738,Monero,2015-12-27,0.0
7739,Monero,2015-12-28,0.0
7740,Monero,2015-12-29,2.0
7741,Monero,2015-12-30,2.0
7742,Monero,2015-12-31,2.0
7743,Monero,2016-01-01,8.0
7744,Monero,2016-01-02,1.0
7745,Monero,2016-01-03,0.0
7746,Monero,2016-01-04,0.0
7747,Monero,2016-01-05,0.0
7748,Monero,2016-01-06,1.0
7749,Monero,2016-01-07,0.0
7750,Monero,2016-01-08,0.0
7751,Monero,2016-01-09,0.0
7752,Monero,2016-01-10,0.0
7753,Monero,2016-01-11,0.0
7754,Monero,2016-01-12,0.0
7755,Monero,2016-01-13,0.0
7756,Monero,2016-01-14,0.0
7757,Monero,2016-01-15,1.0
7758,Monero,2016-01-16,0.0
7759,Monero,2016-01-17,0.0
7760,Monero,2016-01-18,0.0
7761,Monero,2016-01-19,0.0
7762,Monero,2016-01-20,0.0
7763,Monero,2016-01-21,0.0
7764,Monero,2016-01-22,0.0
7765,Monero,2016-01-23,0.0
7766,Monero,2016-01-24,2.0
7767,Monero,2016-01-25,0.0
7768,Monero,2016-01-26,0.0
7769,Monero,2016-01-27,2.0
7770,Monero,2016-01-28,0.0
7771,Monero,2016-01-29,0.0
7772,Monero,2016-01-30,0.0
7773,Monero,2016-01-31,0.0
7774,Monero,2016-02-01,1.0
7775,Monero,2016-02-02,0.0
7776,Monero,2016-02-03,0.0
7777,Monero,2016-02-04,0.0
7778,Monero,2016-02-05,0.0
7779,Monero,2016-02-06,0.0
7780,Monero,2016-02-07,0.0
7781,Monero,2016-02-08,0.0
7782,Monero,2016-02-09,0.0
7783,Monero,2016-02-10,0.0
7784,Monero,2016-02-11,0.0
7785,Monero,2016-02-12,0.0
7786,Monero,2016-02-13,0.0
7787,Monero,2016-02-14,0.0
7788,Monero,2016-02-15,0.0
7789,Monero,2016-02-16,0.0
7790,Monero,2016-02-17,0.0
7791,Monero,2016-02-18,0.0
7792,Monero,2016-02-19,0.0
7793,Monero,2016-02-20,0.0
7794,Monero,2016-02-21,0.0
7795,Monero,2016-02-22,0.0
7796,Monero,2016-02-23,0.0
7797,Monero,2016-02-24,0.0
7798,Monero,2016-02-25,1.0
7799,Monero,2016-02-26,0.0
7800,Monero,2016-02-27,0.0
7801,Monero,2016-02-28,0.0
7802,Monero,2016-02-29,1.0
7803,Monero,2016-03-01,1.0
7804,Monero,2016-03-02,1.0
7805,Monero,2016-03-03,2.0
7806,Monero,2016-03-04,0.0
7807,Monero,2016-03-05,0.0
7808,Monero,2016-03-06,2.0
7809,Monero,2016-03-07,1.0
7810,Monero,2016-03-08,0.0
7811,Monero,2016-03-09,0.0
7812,Monero,2016-03-10,0.0
7813,Monero,2016-03-11,0.0
7814,Monero,2016-03-12,1.0
7815,Monero,2016-03-13,0.0
7816,Monero,2016-03-14,0.0
7817,Monero,2016-03-15,0.0
7818,Monero,2016-03-16,0.0
7819,Monero,2016-03-17,1.0
7820,Monero,2016-03-18,0.0
7821,Monero,2016-03-19,0.0
7822,Monero,2016-03-20,0.0
7823,Monero,2016-03-21,1.0
7824,Monero,2016-03-22,0.0
7825,Monero,2016-03-23,1.0
7826,Monero,2016-03-24,1.0
7827,Monero,2016-03-25,0.0
7828,Monero,2016-03-26,0.0
7829,Monero,2016-03-27,0.0
7830,Monero,2016-03-28,0.0
7831,Monero,2016-03-29,0.0
7832,Monero,2016-03-30,1.0
7833,Monero,2016-03-31,0.0
7834,Monero,2016-04-01,1.0
7835,Monero,2016-04-02,1.0
7836,Monero,2016-04-03,0.0
7837,Monero,2016-04-04,1.0
7838,Monero,2016-04-05,3.0
7839,Monero,2016-04-06,0.0
7840,Monero,2016-04-07,1.0
7841,Monero,2016-04-08,1.0
7842,Monero,2016-04-09,1.0
7843,Monero,2016-04-10,0.0
7844,Monero,2016-04-11,0.0
7845,Monero,2016-04-12,1.0
7846,Monero,2016-04-13,0.0
7847,Monero,2016-04-14,0.0
7848,Monero,2016-04-15,0.0
7849,Monero,2016-04-16,1.0
7850,Monero,2016-04-17,0.0
7851,Monero,2016-04-18,0.0
7852,Monero,2016-04-19,0.0
7853,Monero,2016-04-20,1.0
7854,Monero,2016-04-21,0.0
7855,Monero,2016-04-22,0.0
7856,Monero,2016-04-23,1.0
7857,Monero,2016-04-24,0.0
7858,Monero,2016-04-25,0.0
7859,Monero,2016-04-26,0.0
7860,Monero,2016-04-27,1.0
7861,Monero,2016-04-28,0.0
7862,Monero,2016-04-29,0.0
7863,Monero,2016-04-30,0.0
7864,Monero,2016-05-01,1.0
7865,Monero,2016-05-02,0.0
7866,Monero,2016-05-03,0.0
7867,Monero,2016-05-04,0.0
7868,Monero,2016-05-05,0.0
7869,Monero,2016-05-06,1.0
7870,Monero,2016-05-07,0.0
7871,Monero,2016-05-08,0.0
7872,Monero,2016-05-09,0.0
7873,Monero,2016-05-10,0.0
7874,Monero,2016-05-11,0.0
7875,Monero,2016-05-12,1.0
7876,Monero,2016-05-13,0.0
7877,Monero,2016-05-14,0.0
7878,Monero,2016-05-15,0.0
7879,Monero,2016-05-16,0.0
7880,Monero,2016-05-17,0.0
7881,Monero,2016-05-18,1.0
7882,Monero,2016-05-19,0.0
7883,Monero,2016-05-20,1.0
7884,Monero,2016-05-21,0.0
7885,Monero,2016-05-22,1.0
7886,Monero,2016-05-23,0.0
7887,Monero,2016-05-24,0.0
7888,Monero,2016-05-25,0.0
7889,Monero,2016-05-26,0.0
7890,Monero,2016-05-27,0.0
7891,Monero,2016-05-28,1.0
7892,Monero,2016-05-29,0.0
7893,Monero,2016-05-30,0.0
7894,Monero,2016-05-31,0.0
7895,Monero,2016-06-01,0.0
7896,Monero,2016-06-02,0.0
7897,Monero,2016-06-03,0.0
7898,Monero,2016-06-04,0.0
7899,Monero,2016-06-05,0.0
7900,Monero,2016-06-06,0.0
7901,Monero,2016-06-07,0.0
7902,Monero,2016-06-08,0.0
7903,Monero,2016-06-09,0.0
7904,Monero,2016-06-10,0.0
7905,Monero,2016-06-11,0.0
7906,Monero,2016-06-12,2.0
7907,Monero,2016-06-13,0.0
7908,Monero,2016-06-14,1.0
7909,Monero,2016-06-15,0.0
7910,Monero,2016-06-16,0.0
7911,Monero,2016-06-17,1.0
7912,Monero,2016-06-18,0.0
7913,Monero,2016-06-19,1.0
7914,Monero,2016-06-20,0.0
7915,Monero,2016-06-21,0.0
7916,Monero,2016-06-22,2.0
7917,Monero,2016-06-23,0.0
7918,Monero,2016-06-24,0.0
7919,Monero,2016-06-25,0.0
7920,Monero,2016-06-26,0.0
7921,Monero,2016-06-27,0.0
7922,Monero,2016-06-28,0.0
7923,Monero,2016-06-29,0.0
7924,Monero,2016-06-30,0.0
7925,Monero,2016-07-01,1.0
7926,Monero,2016-07-02,0.0
7927,Monero,2016-07-03,0.0
7928,Monero,2016-07-04,1.0
7929,Monero,2016-07-05,1.0
7930,Monero,2016-07-06,1.0
7931,Monero,2016-07-07,0.0
7932,Monero,2016-07-08,0.0
7933,Monero,2016-07-09,0.0
7934,Monero,2016-07-10,0.0
7935,Monero,2016-07-11,0.0
7936,Monero,2016-07-12,0.0
7937,Monero,2016-07-13,1.0
7938,Monero,2016-07-14,2.0
7939,Monero,2016-07-15,0.0
7940,Monero,2016-07-16,1.0
7941,Monero,2016-07-17,1.0
7942,Monero,2016-07-18,2.0
7943,Monero,2016-07-19,1.0
7944,Monero,2016-07-20,0.0
7945,Monero,2016-07-21,1.0
7946,Monero,2016-07-22,0.0
7947,Monero,2016-07-23,0.0
7948,Monero,2016-07-24,0.0
7949,Monero,2016-07-25,1.0
7950,Monero,2016-07-26,0.0
7951,Monero,2016-07-27,1.0
7952,Monero,2016-07-28,0.0
7953,Monero,2016-07-29,0.0
7954,Monero,2016-07-30,0.0
7955,Monero,2016-07-31,1.0
7956,Monero,2016-08-01,0.0
7957,Monero,2016-08-02,0.0
7958,Monero,2016-08-03,0.0
7959,Monero,2016-08-04,0.0
7960,Monero,2016-08-05,0.0
7961,Monero,2016-08-06,0.0
7962,Monero,2016-08-07,0.0
7963,Monero,2016-08-08,1.0
7964,Monero,2016-08-09,0.0
7965,Monero,2016-08-10,0.0
7966,Monero,2016-08-11,0.0
7967,Monero,2016-08-12,2.0
7968,Monero,2016-08-13,0.0
7969,Monero,2016-08-14,0.0
7970,Monero,2016-08-15,2.0
7971,Monero,2016-08-16,0.0
7972,Monero,2016-08-17,0.0
7973,Monero,2016-08-18,0.0
7974,Monero,2016-08-19,1.0
7975,Monero,2016-08-20,1.0
7976,Monero,2016-08-21,0.0
7977,Monero,2016-08-22,2.0
7978,Monero,2016-08-23,3.0
7979,Monero,2016-08-24,4.0
7980,Monero,2016-08-25,9.0
7981,Monero,2016-08-26,2.0
7982,Monero,2016-08-27,3.0
7983,Monero,2016-08-28,3.0
7984,Monero,2016-08-29,4.0
7985,Monero,2016-08-30,2.0
7986,Monero,2016-08-31,3.0
7987,Monero,2016-09-01,1.0
7988,Monero,2016-09-02,4.0
7989,Monero,2016-09-03,4.0
7990,Monero,2016-09-04,4.0
7991,Monero,2016-09-05,1.0
7992,Monero,2016-09-06,6.0
7993,Monero,2016-09-07,4.0
7994,Monero,2016-09-08,1.0
7995,Monero,2016-09-09,3.0
7996,Monero,2016-09-10,0.0
7997,Monero,2016-09-11,0.0
7998,Monero,2016-09-12,3.0
7999,Monero,2016-09-13,1.0
8000,Monero,2016-09-14,3.0
8001,Monero,2016-09-15,3.0
8002,Monero,2016-09-16,2.0
8003,Monero,2016-09-17,1.0
8004,Monero,2016-09-18,3.0
8005,Monero,2016-09-19,5.0
8006,Monero,2016-09-20,1.0
8007,Monero,2016-09-21,3.0
8008,Monero,2016-09-22,3.0
8009,Monero,2016-09-23,1.0
8010,Monero,2016-09-24,1.0
8011,Monero,2016-09-25,2.0
8012,Monero,2016-09-26,2.0
8013,Monero,2016-09-27,1.0
8014,Monero,2016-09-28,1.0
8015,Monero,2016-09-29,1.0
8016,Monero,2016-09-30,0.0
8017,Monero,2016-10-01,1.0
8018,Monero,2016-10-02,1.0
8019,Monero,2016-10-03,3.0
8020,Monero,2016-10-04,3.0
8021,Monero,2016-10-05,1.0
8022,Monero,2016-10-06,0.0
8023,Monero,2016-10-07,2.0
8024,Monero,2016-10-08,1.0
8025,Monero,2016-10-09,1.0
8026,Monero,2016-10-10,1.0
8027,Monero,2016-10-11,0.0
8028,Monero,2016-10-12,2.0
8029,Monero,2016-10-13,3.0
8030,Monero,2016-10-14,1.0
8031,Monero,2016-10-15,1.0
8032,Monero,2016-10-16,1.0
8033,Monero,2016-10-17,0.0
8034,Monero,2016-10-18,0.0
8035,Monero,2016-10-19,0.0
8036,Monero,2016-10-20,0.0
8037,Monero,2016-10-21,0.0
8038,Monero,2016-10-22,0.0
8039,Monero,2016-10-23,0.0
8040,Monero,2016-10-24,1.0
8041,Monero,2016-10-25,0.0
8042,Monero,2016-10-26,1.0
8043,Monero,2016-10-27,0.0
8044,Monero,2016-10-28,2.0
8045,Monero,2016-10-29,0.0
8046,Monero,2016-10-30,2.0
8047,Monero,2016-10-31,0.0
8048,Monero,2016-11-01,0.0
8049,Monero,2016-11-02,2.0
8050,Monero,2016-11-03,2.0
8051,Monero,2016-11-04,0.0
8052,Monero,2016-11-05,2.0
8053,Monero,2016-11-06,1.0
8054,Monero,2016-11-07,0.0
8055,Monero,2016-11-08,0.0
8056,Monero,2016-11-09,1.0
8057,Monero,2016-11-10,0.0
8058,Monero,2016-11-11,0.0
8059,Monero,2016-11-12,2.0
8060,Monero,2016-11-13,2.0
8061,Monero,2016-11-14,1.0
8062,Monero,2016-11-15,0.0
8063,Monero,2016-11-16,0.0
8064,Monero,2016-11-17,2.0
8065,Monero,2016-11-18,0.0
8066,Monero,2016-11-19,0.0
8067,Monero,2016-11-20,1.0
8068,Monero,2016-11-21,0.0
8069,Monero,2016-11-22,1.0
8070,Monero,2016-11-23,1.0
8071,Monero,2016-11-24,2.0
8072,Monero,2016-11-25,0.0
8073,Monero,2016-11-26,0.0
8074,Monero,2016-11-27,1.0
8075,Monero,2016-11-28,2.0
8076,Monero,2016-11-29,1.0
8077,Monero,2016-11-30,2.0
8078,Monero,2016-12-01,0.0
8079,Monero,2016-12-02,1.0
8080,Monero,2016-12-03,1.0
8081,Monero,2016-12-04,0.0
8082,Monero,2016-12-05,0.0
8083,Monero,2016-12-06,1.0
8084,Monero,2016-12-07,0.0
8085,Monero,2016-12-08,2.0
8086,Monero,2016-12-09,1.0
8087,Monero,2016-12-10,0.0
8088,Monero,2016-12-11,2.0
8089,Monero,2016-12-12,0.0
8090,Monero,2016-12-13,2.0
8091,Monero,2016-12-14,0.0
8092,Monero,2016-12-15,0.0
8093,Monero,2016-12-16,1.0
8094,Monero,2016-12-17,2.0
8095,Monero,2016-12-18,0.0
8096,Monero,2016-12-19,2.0
8097,Monero,2016-12-20,1.0
8098,Monero,2016-12-21,0.0
8099,Monero,2016-12-22,0.0
8100,Monero,2016-12-23,0.0
8101,Monero,2016-12-24,0.0
8102,Monero,2016-12-25,0.0
8103,Monero,2016-12-26,0.0
8104,Monero,2016-12-27,2.0
8105,Monero,2016-12-28,0.0
8106,Monero,2016-12-29,0.0
8107,Monero,2016-12-30,1.0
8108,Monero,2016-12-31,2.0
8109,Monero,2017-01-01,1.0
8110,Monero,2017-01-02,4.0
8111,Monero,2017-01-03,1.0
8112,Monero,2017-01-04,5.0
8113,Monero,2017-01-05,4.0
8114,Monero,2017-01-06,2.0
8115,Monero,2017-01-07,5.0
8116,Monero,2017-01-08,2.0
8117,Monero,2017-01-09,3.0
8118,Monero,2017-01-10,4.0
8119,Monero,2017-01-11,3.0
8120,Monero,2017-01-12,3.0
8121,Monero,2017-01-13,0.0
8122,Monero,2017-01-14,2.0
8123,Monero,2017-01-15,5.0
8124,Monero,2017-01-16,0.0
8125,Monero,2017-01-17,0.0
8126,Monero,2017-01-18,1.0
8127,Monero,2017-01-19,3.0
8128,Monero,2017-01-20,1.0
8129,Monero,2017-01-21,2.0
8130,Monero,2017-01-22,2.0
8131,Monero,2017-01-23,3.0
8132,Monero,2017-01-24,0.0
8133,Monero,2017-01-25,4.0
8134,Monero,2017-01-26,2.0
8135,Monero,2017-01-27,1.0
8136,Monero,2017-01-28,3.0
8137,Monero,2017-01-29,4.0
8138,Monero,2017-01-30,2.0
8139,Monero,2017-01-31,1.0
8140,Monero,2017-02-01,3.0
8141,Monero,2017-02-02,4.0
8142,Monero,2017-02-03,1.0
8143,Monero,2017-02-04,2.0
8144,Monero,2017-02-05,1.0
8145,Monero,2017-02-06,1.0
8146,Monero,2017-02-07,4.0
8147,Monero,2017-02-08,0.0
8148,Monero,2017-02-09,2.0
8149,Monero,2017-02-10,0.0
8150,Monero,2017-02-11,1.0
8151,Monero,2017-02-12,1.0
8152,Monero,2017-02-13,1.0
8153,Monero,2017-02-14,1.0
8154,Monero,2017-02-15,0.0
8155,Monero,2017-02-16,0.0
8156,Monero,2017-02-17,2.0
8157,Monero,2017-02-18,1.0
8158,Monero,2017-02-19,1.0
8159,Monero,2017-02-20,1.0
8160,Monero,2017-02-21,0.0
8161,Monero,2017-02-22,2.0
8162,Monero,2017-02-23,1.0
8163,Monero,2017-02-24,3.0
8164,Monero,2017-02-25,2.0
8165,Monero,2017-02-26,2.0
8166,Monero,2017-02-27,1.0
8167,Monero,2017-02-28,1.0
8168,Monero,2017-03-01,2.0
8169,Monero,2017-03-02,2.0
8170,Monero,2017-03-03,2.0
8171,Monero,2017-03-04,1.0
8172,Monero,2017-03-05,0.0
8173,Monero,2017-03-06,1.0
8174,Monero,2017-03-07,1.0
8175,Monero,2017-03-08,0.0
8176,Monero,2017-03-09,3.0
8177,Monero,2017-03-10,1.0
8178,Monero,2017-03-11,2.0
8179,Monero,2017-03-12,3.0
8180,Monero,2017-03-13,3.0
8181,Monero,2017-03-14,4.0
8182,Monero,2017-03-15,1.0
8183,Monero,2017-03-16,1.0
8184,Monero,2017-03-17,1.0
8185,Monero,2017-03-18,2.0
8186,Monero,2017-03-19,1.0
8187,Monero,2017-03-20,0.0
8188,Monero,2017-03-21,1.0
8189,Monero,2017-03-22,2.0
8190,Monero,2017-03-23,0.0
8191,Monero,2017-03-24,0.0
8192,Monero,2017-03-25,2.0
8193,Monero,2017-03-26,2.0
8194,Monero,2017-03-27,0.0
8195,Monero,2017-03-28,1.0
8196,Monero,2017-03-29,3.0
8197,Monero,2017-03-30,0.0
8198,Monero,2017-03-31,1.0
8199,Monero,2017-04-01,0.0
8200,Monero,2017-04-02,3.0
8201,Monero,2017-04-03,0.0
8202,Monero,2017-04-04,2.0
8203,Monero,2017-04-05,2.0
8204,Monero,2017-04-06,1.0
8205,Monero,2017-04-07,0.0
8206,Monero,2017-04-08,0.0
8207,Monero,2017-04-09,1.0
8208,Monero,2017-04-10,1.0
8209,Monero,2017-04-11,2.0
8210,Monero,2017-04-12,2.0
8211,Monero,2017-04-13,2.0
8212,Monero,2017-04-14,2.0
8213,Monero,2017-04-15,0.0
8214,Monero,2017-04-16,1.0
8215,Monero,2017-04-17,2.0
8216,Monero,2017-04-18,3.0
8217,Monero,2017-04-19,1.0
8218,Monero,2017-04-20,2.0
8219,Monero,2017-04-21,1.0
8220,Monero,2017-04-22,2.0
8221,Monero,2017-04-23,0.0
8222,Monero,2017-04-24,1.0
8223,Monero,2017-04-25,1.0
8224,Monero,2017-04-26,0.0
8225,Monero,2017-04-27,2.0
8226,Monero,2017-04-28,1.0
8227,Monero,2017-04-29,1.0
8228,Monero,2017-04-30,1.0
8229,Monero,2017-05-01,1.0
8230,Monero,2017-05-02,3.0
8231,Monero,2017-05-03,4.0
8232,Monero,2017-05-04,2.0
8233,Monero,2017-05-05,0.0
8234,Monero,2017-05-06,2.0
8235,Monero,2017-05-07,2.0
8236,Monero,2017-05-08,1.0
8237,Monero,2017-05-09,3.0
8238,Monero,2017-05-10,2.0
8239,Monero,2017-05-11,1.0
8240,Monero,2017-05-12,4.0
8241,Monero,2017-05-13,2.0
8242,Monero,2017-05-14,5.0
8243,Monero,2017-05-15,1.0
8244,Monero,2017-05-16,2.0
8245,Monero,2017-05-17,3.0
8246,Monero,2017-05-18,5.0
8247,Monero,2017-05-19,1.0
8248,Monero,2017-05-20,1.0
8249,Monero,2017-05-21,1.0
8250,Monero,2017-05-22,6.0
8251,Monero,2017-05-23,5.0
8252,Monero,2017-05-24,5.0
8253,Monero,2017-05-25,4.0
8254,Monero,2017-05-26,6.0
8255,Monero,2017-05-27,2.0
8256,Monero,2017-05-28,3.0
8257,Monero,2017-05-29,0.0
8258,Monero,2017-05-30,5.0
8259,Monero,2017-05-31,3.0
8260,Monero,2017-06-01,0.0
8261,Monero,2017-06-02,2.0
8262,Monero,2017-06-03,4.0
8263,Monero,2017-06-04,3.0
8264,Monero,2017-06-05,6.0
8265,Monero,2017-06-06,5.0
8266,Monero,2017-06-07,1.0
8267,Monero,2017-06-08,4.0
8268,Monero,2017-06-09,3.0
8269,Monero,2017-06-10,2.0
8270,Monero,2017-06-11,0.0
8271,Monero,2017-06-12,2.0
8272,Monero,2017-06-13,4.0
8273,Monero,2017-06-14,6.0
8274,Monero,2017-06-15,4.0
8275,Monero,2017-06-16,5.0
8276,Monero,2017-06-17,3.0
8277,Monero,2017-06-18,5.0
8278,Monero,2017-06-19,4.0
8279,Monero,2017-06-20,1.0
8280,Monero,2017-06-21,5.0
8281,Monero,2017-06-22,3.0
8282,Monero,2017-06-23,3.0
8283,Monero,2017-06-24,3.0
8284,Monero,2017-06-25,4.0
8285,Monero,2017-06-26,4.0
8286,Monero,2017-06-27,2.0
8287,Monero,2017-06-28,2.0
8288,Monero,2017-06-29,2.0
8289,Monero,2017-06-30,5.0
8290,Monero,2017-07-01,1.0
8291,Monero,2017-07-02,4.0
8292,Monero,2017-07-03,3.0
8293,Monero,2017-07-04,4.0
8294,Monero,2017-07-05,3.0
8295,Monero,2017-07-06,3.0
8296,Monero,2017-07-07,5.0
8297,Monero,2017-07-08,2.0
8298,Monero,2017-07-09,2.0
8299,Monero,2017-07-10,2.0
8300,Monero,2017-07-11,1.0
8301,Monero,2017-07-12,3.0
8302,Monero,2017-07-13,1.0
8303,Monero,2017-07-14,2.0
8304,Monero,2017-07-15,3.0
8305,Monero,2017-07-16,1.0
8306,Monero,2017-07-17,3.0
8307,Monero,2017-07-18,1.0
8308,Monero,2017-07-19,3.0
8309,Monero,2017-07-20,1.0
8310,Monero,2017-07-21,0.0
8311,Monero,2017-07-22,0.0
8312,Monero,2017-07-23,1.0
8313,Monero,2017-07-24,3.0
8314,Monero,2017-07-25,3.0
8315,Monero,2017-07-26,3.0
8316,Monero,2017-07-27,2.0
8317,Monero,2017-07-28,4.0
8318,Monero,2017-07-29,3.0
8319,Monero,2017-07-30,4.0
8320,Monero,2017-07-31,2.0
8321,Monero,2017-08-01,2.0
8322,Monero,2017-08-02,2.0
8323,Monero,2017-08-03,3.0
8324,Monero,2017-08-04,6.0
8325,Monero,2017-08-05,6.0
8326,Monero,2017-08-06,7.0
8327,Monero,2017-08-07,4.0
8328,Monero,2017-08-08,4.0
8329,Monero,2017-08-09,10.0
8330,Monero,2017-08-10,4.0
8331,Monero,2017-08-11,0.0
8332,Monero,2017-08-12,2.0
8333,Monero,2017-08-13,2.0
8334,Monero,2017-08-14,2.0
8335,Monero,2017-08-15,3.0
8336,Monero,2017-08-16,2.0
8337,Monero,2017-08-17,1.0
8338,Monero,2017-08-18,1.0
8339,Monero,2017-08-19,5.0
8340,Monero,2017-08-20,3.0
8341,Monero,2017-08-21,4.0
8342,Monero,2017-08-22,9.0
8343,Monero,2017-08-23,7.0
8344,Monero,2017-08-24,4.0
8345,Monero,2017-08-25,7.0
8346,Monero,2017-08-26,9.0
8347,Monero,2017-08-27,3.0
8348,Monero,2017-08-28,9.0
8349,Monero,2017-08-29,3.0
8350,Monero,2017-08-30,9.0
8351,Monero,2017-08-31,5.0
8352,Monero,2017-09-01,7.0
8353,Monero,2017-09-02,3.0
8354,Monero,2017-09-03,4.0
8355,Monero,2017-09-04,4.0
8356,Monero,2017-09-05,5.0
8357,Monero,2017-09-06,8.0
8358,Monero,2017-09-07,5.0
8359,Monero,2017-09-08,6.0
8360,Monero,2017-09-09,0.0
8361,Monero,2017-09-10,5.0
8362,Monero,2017-09-11,4.0
8363,Monero,2017-09-12,4.0
8364,Monero,2017-09-13,2.0
8365,Monero,2017-09-14,7.0
8366,Monero,2017-09-15,1.0
8367,Monero,2017-09-16,6.0
8368,Monero,2017-09-17,6.0
8369,Monero,2017-09-18,12.0
8370,Monero,2017-09-19,9.0
8371,Monero,2017-09-20,5.0
8372,Monero,2017-09-21,6.0
8373,Monero,2017-09-22,7.0
8374,Monero,2017-09-23,5.0
8375,Monero,2017-09-24,7.0
8376,Monero,2017-09-25,14.0
8377,Monero,2017-09-26,9.0
8378,Monero,2017-09-27,4.0
8379,Monero,2017-09-28,0.0
8380,Monero,2017-09-29,5.0
8381,Monero,2017-09-30,3.0
8382,Monero,2017-10-01,9.0
8383,Monero,2017-10-02,4.0
8384,Monero,2017-10-03,2.0
8385,Monero,2017-10-04,3.0
8386,Monero,2017-10-05,6.0
8387,Monero,2017-10-06,6.0
8388,Monero,2017-10-07,2.0
8389,Monero,2017-10-08,4.0
8390,Monero,2017-10-09,2.0
8391,Monero,2017-10-10,6.0
8392,Monero,2017-10-11,9.0
8393,Monero,2017-10-12,11.0
8394,Monero,2017-10-13,8.0
8395,Monero,2017-10-14,7.0
8396,Monero,2017-10-15,10.0
8397,Monero,2017-10-16,10.0
8398,Monero,2017-10-17,6.0
8399,Monero,2017-10-18,9.0
8400,Monero,2017-10-19,6.0
8401,Monero,2017-10-20,5.0
8402,Monero,2017-10-21,9.0
8403,Monero,2017-10-22,5.0
